address1,address2,address3,dlr_cd,dlr_nm,full_address,opt1,opt2,org_cd,org_nm,org_type,phone_number
경기,수원시,영통구 영통로 124 1층 6호,310926,신영통신,경기도 수원시 영통구 영통로 124 1층 6호,강남,수원,P255658,신영통신_신영통점,일반전매,031-205-9010
경기,수원시,장안구 서부로 2129-1 1층,370160,다한텔레콤,경기 수원시 장안구 서부로 2129-1 1층,강남,수원,P020316,다한텔레콤_성대점,위탁지원,070-4045-2751
경기,수원시,"장안구 경수대로 971 1층 (송죽동, 봉주빌딩)",312803,(주)예진,"경기 수원시 장안구 경수대로 971 1층 (송죽동, 봉주빌딩)",강남,수원,P244007,예진_송죽동점,위탁지원,070-4065-7010
경기,수원시,장안구 경수대로 921 (송죽동),312435,(주)예진,경기도 수원시 장안구 경수대로 921 (송죽동),강남,수원,P288557,예진_북수원점,위탁지원,031-247-0987
경기,수원시,장안구 파장천로 2 (파장동),309602,(주)예진,경기도 수원시 장안구 파장천로 2 (파장동),강남,수원,P039968,예진_파장점,일반전매,031-242-0986
경기,수원시,장안구 파장로82번길 3 (파장동),311722,황금모바일,경기도 수원시 장안구 파장로82번길 3 (파장동),강남,수원,P218908,황금모바일_파장점,위탁지원,070-4025-1271
경기,수원시,영통구 인계로 212 (매탄동),312804,황금모바일,경기도 수원시 영통구 인계로 212 (매탄동),강남,수원,P278762,황금모바일_매탄점,임차지원2,070-4025-1271
경기,수원시,"장안구 만석로 19번길 25-6 103호 (천천동, 광장타워)",372358,(주)엠텔레콤,"경기 수원시 장안구 만석로 19번길 25-6 103호 (천천동, 광장타워)",강남,수원,P036548,엠텔레콤_천천동점,위탁지원,031-8004-2300
경기,수원시,팔달구 중부대로 48-1 (인계동),313096,(주)엠텔레콤,경기도 수원시 팔달구 중부대로 48-1 (인계동),강남,수원,P252239,엠텔레콤_못골점,일반전매,031-8004-2006
경기,수원시,팔달구 팔달로 115 (화서동) 1층 엘지텔레콤,310894,제이에스모바일,경기도 수원시 팔달구 팔달로 115 (화서동) 1층 엘지텔레콤,강남,수원,P036336,JS모바일_화서점,위탁지원,070-7573-2945
경기,수원시,팔달구 정조로 767-3 (팔달로3가),312656,제이에스모바일,경기도 수원시 팔달구 정조로 767-3 (팔달로3가),강남,수원,P001309,JS모바일_남문점,위탁지원,070-7573-2945
경기,수원시,권선구 금곡로 31번길 120 우성메디피아 1층 106호,372383,제이에스모바일,경기도 수원시 권선구 금곡로 31번길 120 우성메디피아 1층 106호,강남,수원,P240462,JS모바일_금곡동점,일반전매,070-7573-2945
경기,수원시,영통구 봉영로 1612 (영통동) 보스프라자 101호 102호,312274,(주)원컴퍼니,경기도 수원시 영통구 봉영로 1612 (영통동) 보스프라자 101호 102호,강남,수원,P290695,㈜원컴퍼니_영통점,위탁지원,070-5017-8500
경기,수원시,영통구 반달로7번길 6 (영통동) 1층 112호,309598,(주)원컴퍼니,경기도 수원시 영통구 반달로7번길 6 (영통동) 1층 112호,강남,수원,P045587,㈜원컴퍼니_신영통점,위탁지원,070-5110-5110
경기,수원시,권선구 금호로 25 (호매실동),308287,(주)원컴퍼니,경기도 수원시 권선구 금호로 25 (호매실동),강남,수원,P273086,㈜원컴퍼니_호매실점,일반전매,070-7557-8200
경기,수원시,권선구 세권로 197 (권선동),313315,스마트모바일,경기도 수원시 권선구 세권로 197 (권선동),강남,수원,P236686,스마트모바일_권선동점,위탁지원,031-238-5454
경기,수원시,권선구 권선로 620 (권선동),370866,유진텔레콤,경기도 수원시 권선구 권선로 620 (권선동),강남,수원,P272751,유진텔레콤_세류점,일반전매,070-8288-1019
경기,수원시,영통구 봉영로 1569 (영통동) 1층 108호,310865,㈜맥스리치,경기도 수원시 영통구 봉영로 1569 (영통동) 1층 108호,강남,수원,P032454,㈜맥스리치_영통점,위탁지원,070-4808-0435
경기,수원시,영통구 효원로 393 (매탄동) 밀래니엄프라자,309615,애플모바일,경기도 수원시 영통구 효원로 393 (매탄동) 밀래니엄프라자,강남,수원,P255274,애플모바일_영통구청점,위탁지원,070-4898-0409
경기,수원시,장안구 만석로19번길 11-3 (천천동) 대영프라자 제1층 110호,309850,애플모바일,경기도 수원시 장안구 만석로19번길 11-3 (천천동) 대영프라자 제1층 110호,강남,수원,P256635,애플모바일_천천동점,위탁지원,070-8202-8001
경기,수원시,"장안구 대평로 80 (정자동) 112,113호",372373,용기텔레콤,"경기도 수원시 장안구 대평로 80 (정자동) 112,113호",강남,수원,P045289,용기텔레콤_정자점,위탁지원,070-4644-8778
경기,수원시,영통구 중부대로 264 (매탄동),310926,㈜우리모바일,경기도 수원시 영통구 중부대로 264 (매탄동),강남,수원,P041631,㈜우리모바일_아주대점,위탁지원,070-4642-4097
경기,수원시,영통구 덕영대로 1555번길 13 세일빌딩 1층,312814,가온모바일,경기도 수원시 영통구 덕영대로 1555번길 13 세일빌딩 1층,강남,수원,P276973,가온모바일_망포역점,위탁지원,031-268-9010
경기,수원시,팔달구 중부대로 245 (우만동) 1층,313195,사이다모바일,경기도 수원시 팔달구 중부대로 245 (우만동) 1층,강남,수원,P046253,사이다모바일_아주대점,위탁지원,070-8632-9574
경기,수원시,권선구 덕영대로1201번길 16 (권선동) 1층 3호,312401,사이다모바일,경기도 수원시 권선구 덕영대로1201번길 16 (권선동) 1층 3호,강남,수원,P020312,사이다모바일_남수원점,위탁지원,070-8632-9574
경기,수원시,팔달구 향교로 3 (매산로1가),371273,태성정보통신,경기도 수원시 팔달구 향교로 3 (매산로1가),강남,수원,P953464,태성정보통신_수원로데오점,위탁지원,070-5066-0770
경기,수원시,권선구 금곡로 102번길 30,310356,태성정보통신,경기 수원시 권선구 금곡로 102번길 30,강남,수원,P271625,태성정보통신_금곡점,위탁지원,070-5017-8996
경기,수원시,팔달구 정조로 786 (팔달로2가),313097,티와이컴퍼니,경기도 수원시 팔달구 정조로 786 (팔달로2가),강남,수원,P032373,티와이컴퍼니_남문로터리점,위탁지원,070-4300-3111
경기,수원시,장안구 송원로 81 (조원동) 메가플러스2차 104호,311051,이오씨,경기도 수원시 장안구 송원로 81 (조원동) 메가플러스2차 104호,강남,수원,P231912,이오씨_북수원점,위탁지원,070-4843-9682
경기,수원시,팔달구 매산로 13,307482,(주)엠텔레콤,경기도 수원시 팔달구 매산로 13,강남,수원,P291208,엠모바일_수원역점,임차지원2,031-8004-7070
경기,수원시,권선구 구운중로 4번길 10,307468,㈜경호통신,경기도 수원시 권선구 구운중로 4번길 10,강남,수원,P046793,경호통신_서수원점,일반전매,070-7569-4010
경기,용인시,처인구 금령로 56,301966,엠에스정보통신,경기도 용인시 처인구 금령로 56,강남,수원,P045611,엠에스정보통신_처인구청점,일반전매,031-242-1019
경기,수원시,권선구 세권로 118 (세류동),311130,ONE&ONE모바일,경기도 수원시 권선구 세권로 118 (세류동),강남,수원,P044619,ONE&ONE_세류점,일반전매,070-4624-2532
경기,수원시,장안구 송원로 81 (조원동) 메가플러스2차 제1층 113호,372448,북수원직영점,경기도 수원시 장안구 송원로 81 (조원동) 메가플러스2차 제1층 113호,강남,수원,P140283,북수원직영점,직영점,070-4624-8564
경기,수원시,팔달구 덕영대로 907 1층 (매산로1가),313097,수원역직영점,경기도 수원시 팔달구 덕영대로 907 1층 (매산로1가),강남,수원,P144466,수원역점,직영점,031-0243-8245
경기,수원시,팔달구 효원로 269 (인계동) 제1층 제115호,310973,수원시청직영점,경기도 수원시 팔달구 효원로 269 (인계동) 제1층 제115호,강남,수원,P232839,수원시청직영점,직영점,070-5017-3706
경기,수원시,장안구 덕영대로 449 (율전동),308439,성균관대직영점,경기도 수원시 장안구 덕영대로 449 (율전동),강남,수원,P251235,성균관직영점,직영점,070-4641-5697
경기,수원시,권선구 동수원로242번길 22 (권선동),370898,권선직영점,경기도 수원시 권선구 동수원로242번길 22 (권선동),강남,수원,P283427,권선직영점,직영점,070-5135-3125
경기,수원시,팔달구 중부대로 36 (인계동) 1층,372362,남문직영점,경기도 수원시 팔달구 중부대로 36 (인계동) 1층,강남,수원,P030578,남문직영점,직영점,070-5110-1536
경기,수원시,영통구 봉영로 1590 (영통동) 1층 116호,370898,영통직영점,경기도 수원시 영통구 봉영로 1590 (영통동) 1층 116호,강남,수원,P228359,영통직영점,직영점,070-5017-5074
경기,수원시,영통구 센트럴타운로 107. 1층 52호,301966,광교직영점,경기도 수원시 영통구 센트럴타운로 107. 1층 52호,강남,수원,p282245,광교직영점,직영점,070-4032-8399
경기,안양시,동안구 경수대로 537 (호계동),309819,(주)탑텔레콤,경기도 안양시 동안구 경수대로 537 (호계동),강남,수원,P043783,탑텔레콤_호계점,임차지원1,070-8290-6010
경기,의왕시,부곡중앙로?7?(삼동)?,312352,(주)아이앤씨커뮤니케이션,경기도 의왕시 부곡중앙로?7?(삼동)?,강남,수원,P291098,아이앤씨커뮤니케이션_의왕점,위탁운영,031-465-1997
경기,군포시,산본천로226번길 1 (산본동),310973,(주)아이앤씨커뮤니케이션,경기도 군포시 산본천로226번길 1 (산본동),강남,수원,P020349,㈜아이앤씨_금정역점,위탁지원,031-393-1997
경기,안양시,만안구 안양로 306 (안양동),313158,(주)CGS,경기도 안양시 만안구 안양로 306 (안양동),강남,수원,P278683,㈜CGS_안양1번가점,위탁운영,070-8289-4744
경기,의왕시,부곡시장길 23 (삼동),311130,(주)CGS,경기도 의왕시 부곡시장길 23 (삼동),강남,수원,P252253,CGS_의왕점,임차지원2,070-8289-6475
경기,안양시,동안구 안양판교로 14 (관양동),372431,(주)CGS,경기도 안양시 동안구 안양판교로 14 (관양동),강남,수원,P272205,㈜CGS_안양일번가점,위탁지원,010-6491-9991(강호수 POS장)
경기,의왕시,포일로 43 (내손동) 1층 109호,313326,(주)나래,경기도 의왕시 포일로 43 (내손동) 1층 109호,강남,수원,P287696,㈜나래_의왕점,위탁운영,070-8234-2959
경기,안양시,동안구 동안로 120 (호계동) 105호,313326,(주)나래,경기도 안양시 동안구 동안로 120 (호계동) 105호,강남,수원,P221968,나래통신_범계점,위탁지원,031-360-3608
경기,안양시,만안구 양화로 135 (박달동),370468,(주)나래,경기도 안양시 만안구 양화로 135 (박달동),강남,수원,P273411,㈜나래_박달시장점,위탁지원,070-8736-2959
경기,안양시,"동안구 평촌대로223번길 48 (호계동) 백운빌딩 101호, 102호",307482,킹텔레콤,"경기도 안양시 동안구 평촌대로223번길 48 (호계동) 백운빌딩 101호, 102호",강남,수원,P024294,킹텔레콤_범계역점,위탁지원,070-5022-7750
경기,안양시,"동안구 관평로 327 (관양동) 104호,105호",312352,킹텔레콤,"경기도 안양시 동안구 관평로 327 (관양동) 104호,105호",강남,수원,P243003,킹텔레콤_관양시장점,위탁지원,070-5022-9774
경기,군포시,산본로323번길 7-1 (산본동) 101 102호,311051,제이엠컴퍼니,경기도 군포시 산본로323번길 7-1 (산본동) 101 102호,강남,수원,P019036,제이엠컴퍼니_산본점,위탁지원,070-5035-8660
경기,안양시,동안구 관악대로 341 (관양동) 1층,312335,㈜더울프,경기도 안양시 동안구 관악대로 341 (관양동) 1층,강남,수원,P033139,㈜더울프_관양점,위탁지원,070-8292-3006
경기,안양시,동안구 동안로 128 (호계동) 신포빌딩 1층,311845,㈜더울프,경기도 안양시 동안구 동안로 128 (호계동) 신포빌딩 1층,강남,수원,P953620,㈜더울프_범계역1번,위탁지원,070-7563-5010
경기,안양시,동안구 관악대로 97 (비산동) 대진빌딩,372487,㈜더울프,경기도 안양시 동안구 관악대로 97 (비산동) 대진빌딩,강남,수원,P260063,㈜더울프_비산사거리점,위탁지원,010-8897-2417(최승운 POS장)
경기,안양시,동안구 평촌대로223번길 49 (호계동) 101호,370489,범계역직영점,경기도 안양시 동안구 평촌대로223번길 49 (호계동) 101호,강남,수원,P286204,범계역직영점_분수대점,직영점,070-5017-2263
경기,의왕시,오전로 209 (오전동),313095,오전직영점,경기도 의왕시 오전로 209 (오전동),강남,수원,P171913,오전직영점_나자로마을,직영점,070-8276-0557
경기,안양시,동안구 흥안대로 520 (관양동),307097,인덕원직영점,경기도 안양시 동안구 흥안대로 520 (관양동),강남,수원,P049308,인덕원점,직영점,070-4032-8589
경기,안산시,단원구 광덕3로 178 (고잔동) 105호 .,308394,㈜안산모바일,경기도 안산시 단원구 광덕3로 178 (고잔동) 105호 .,강남,안산,P216500,㈜안산모바일_고잔점,위탁지원,070-5017-9980
경기,안산시,상록구 석호로 320 (본오동),311845,본오직영점,경기도 안산시 상록구 석호로 320 (본오동),강남,안산,P278279,본오직영점,직영점,070-5017-3676
경기,안산시,"상록구 본삼로 39 (본오동) 1층 101,102호 .",312580,상록직영점,"경기도 안산시 상록구 본삼로 39 (본오동) 1층 101,102호 .",강남,안산,P228639,상록직영점,직영점,070-7548-4399
경기,안산시,"상록구 화랑로 501 106호 (성포동, 예술프라자)",370062,성포직영점,"경기도 안산시 상록구 화랑로 501 106호 (성포동, 예술프라자)",강남,안산,P223298,성포직영점,직영점,070-5110-2565
